65							
16	9251.422	5607.132	169.5	0.0	0.0	169.0	0.86000013
14	9352.453	5236.1904	184.5	-90.0	0.0	-9.0	0.74000025
14	8997.596	5312.8105	179.5	-90.0	0.0	-14.0	0.74000025
14	9299.604	5262.0996	169.5	0.0	0.0	-8.0	0.8200002
9	9123.52	5587.6025	169.5	0.0	0.0	-10.0	1.0
4	9572.705	5649.9746	169.5	0.0	0.0	180.0	1.1599998
14	8661.785	5423.0244	174.5	-90.0	0.0	-22.0	0.74000025
16	8871.074	5719.8877	169.5	0.0	0.0	339.0	0.86000013
14	8920.734	5337.203	169.5	0.0	0.0	-14.0	0.8200002
21	9435.637	5412.3506	169.5	0.0	0.0	82.0	0.7600002
4	9083.898	5692.1885	169.5	0.0	0.0	168.0	1.1599998
21	8670.285	5591.9004	169.5	0.0	0.0	71.0	0.94000006
17	8704.035	5780.1787	169.5	0.0	0.0	0.0	0.8800001
17	8591.122	5425.083	169.5	0.0	0.0	0.0	0.8800001
10	8485.808	5975.8193	169.5	2.0	0.0	135.0	1.4199996
9	8323.398	6195.8164	169.5	0.0	0.0	300.0	1.3999996
23	9462.505	5441.785	244.5	0.0	0.0	0.0	0.9000001
34	9036.278	5527.633	169.5	0.0	0.0	0.0	1.0
34	8583.875	5759.5674	169.5	0.0	0.0	0.0	1.0
36	9468.055	5437.4062	274.5	0.0	0.0	0.0	0.6800003
24	8791.519	5893.2603	204.49997	0.0	0.0	110.0	0.7000003
24	8535.457	6130.767	209.50008	0.0	0.0	150.0	0.8000002
17	9277.177	5892.033	169.5	24.0	0.0	-10.0	0.9200001
6	8333.743	6197.6953	169.5	0.0	0.0	-52.0	1.1799998
17	8676.686	6343.5303	169.5	-10.0	0.0	65.0	0.9200001
1	8386.66	5861.7314	166.49994	0.0	0.0	143.0	0.8800001
14	8452.507	5929.499	169.49995	0.0	0.0	-36.0	0.8200002
14	8202.176	6174.514	169.49985	0.0	0.0	-52.0	0.8200002
17	8892.143	6013.554	169.50006	-10.0	0.0	65.0	0.9200001
4	8911.384	5898.5947	89.50015	0.0	0.0	142.0	1.2999997
4	8844.802	5816.4883	89.50011	0.0	0.0	-38.0	1.2999997
36	8910.339	6060.3853	399.50003	0.0	0.0	0.0	0.86000013
23	8908.334	6063.176	369.5	0.0	0.0	14.0	0.96000004
23	8703.132	6358.8687	369.49997	0.0	0.0	0.0	0.96000004
36	8700.587	6362.0605	399.50006	0.0	0.0	0.0	0.9200001
33	8840.586	5738.021	206.50003	11.0	72.0	412.0	0.86000013
33	8536.615	5963.256	206.50009	11.0	72.0	432.0	0.86000013
33	9218.658	5518.431	206.50005	11.0	72.0	432.0	0.86000013
35	9250.0	5650.0	169.50002	0.0	0.0	0.0	1.0
35	9250.0	5650.0	169.49998	0.0	0.0	0.0	1.0
21	8178.625	7226.4473	169.5	0.0	0.0	90.0	1.0
17	8165.177	7028.45	169.5	0.0	0.0	0.0	0.7800002
17	8173.386	7424.626	169.5	0.0	0.0	0.0	0.7800002
11	8040.7773	6634.506	169.5	0.0	0.0	0.0	1.0
17	8162.335	6630.133	169.5	0.0	0.0	0.0	0.62000036
17	8035.3535	7313.2676	169.5	0.0	0.0	0.0	0.52000046
11	8016.605	7864.1797	169.5	0.0	0.0	0.0	1.0
17	8165.387	7856.419	169.5	0.0	0.0	0.0	0.62000036
10	8206.633	6452.002	169.5	0.0	0.0	110.0	1.4199996
20	8183.5723	6737.574	169.5	0.0	0.0	150.0	1.0
33	8112.649	7791.3574	169.5	0.0	0.0	12.0	0.86000013
9	8062.5894	7650.665	169.5	0.0	0.0	89.0	1.6799994
33	8116.7666	7229.675	169.5	0.0	0.0	92.0	0.86000013
33	8191.228	7188.91	169.5	0.0	0.0	92.0	0.86000013
33	8188.7236	7217.864	277.5	-95.0	0.0	270.0	0.86000013
33	8210.535	7223.6987	229.49998	-95.0	0.0	270.0	0.98
36	8222.295	7358.4062	319.5	0.0	0.0	0.0	1.1799998
23	8231.0	7354.623	289.5	0.0	0.0	0.0	1.1399999
23	8220.855	7106.246	294.5	0.0	0.0	0.0	1.1399999
36	8213.65	7113.467	314.5	0.0	0.0	0.0	1.1799998
4	8466.558	7608.1396	169.5	0.0	0.0	90.0	1.2999997
4	8456.483	6861.1973	169.5	0.0	0.0	95.0	1.2999997
36	8562.99	7600.0938	314.5	0.0	0.0	0.0	0.84000015
36	8546.067	6868.677	304.5	0.0	0.0	0.0	0.8200002
36	8546.067	6868.677	389.5	0.0	0.0	0.0	1.0
36	8565.915	7596.7646	394.5	0.0	0.0	0.0	1.0
7	8233.238	7497.74	169.5	0.0	0.0	-271.0	1.0
7	8200.952	7690.092	169.5	0.0	0.0	-271.0	1.0
7	8203.366	6934.6484	169.5	0.0	0.0	-271.0	1.0
5	8465.907	6766.1543	169.5	0.0	0.0	91.0	1.0999999
6	8464.061	6681.288	169.5	0.0	0.0	1.0	1.0
5	8460.659	7723.135	169.5	0.0	0.0	91.0	1.0999999
5	8463.286	7820.796	169.5	0.0	0.0	91.0	0.98
34	8523.849	6749.84	169.5	0.0	0.0	0.0	1.0
34	8499.116	7700.176	169.5	0.0	0.0	0.0	1.0
24	8332.482	6622.6855	214.5	0.0	0.0	-10.0	0.6800003
24	8249.593	7527.2744	169.5	0.0	0.0	130.0	0.6800003
36	8373.988	7963.0146	389.5	0.0	0.0	0.0	1.0
9	8110.047	7978.4077	64.5	0.0	0.0	9.0	1.5599995
20	8451.118	7919.194	169.5	0.0	0.0	150.0	1.0
1	8043.191	6567.174	169.50009	0.0	0.0	119.0	0.8800001
24	8326.996	6425.6016	224.50003	0.0	0.0	30.0	1.0
33	9592.453	6471.604	172.50009	-90.0	0.0	546.0	0.42000043
14	8046.138	6500.6113	169.49983	0.0	0.0	-77.0	0.8200002
33	8543.836	6772.4517	171.50014	11.0	0.0	452.0	0.86000013
33	8537.712	7677.0815	171.50012	11.0	0.0	452.0	0.86000013
1	9029.29	8933.748	169.5	0.0	0.0	29.0	0.8800001
1	8310.961	8533.295	169.5	0.0	0.0	59.0	0.8800001
0	9571.83	8996.583	169.5	0.0	0.0	0.0	0.8800001
33	8081.5693	8082.6963	169.5	0.0	0.0	62.0	1.06
9	8005.3213	8009.7725	169.5	0.0	0.0	99.0	1.6799994
12	9450.383	8787.241	169.5	0.0	0.0	90.0	1.04
5	9467.703	8653.034	169.5	0.0	0.0	2.0	1.0
12	8205.828	8071.996	169.5	0.0	0.0	148.0	1.04
4	8301.006	8011.2617	169.5	0.0	0.0	59.0	1.0
14	9214.492	8739.35	169.5	0.0	0.0	10.0	0.84000015
14	8842.69	8638.424	169.5	0.0	0.0	20.0	0.84000015
14	8517.724	8446.609	169.5	0.0	0.0	40.0	0.84000015
14	8289.559	8218.444	169.5	0.0	0.0	50.0	0.84000015
5	9389.225	8840.591	169.5	0.0	0.0	2.0	1.0
5	8195.736	8143.927	169.5	0.0	0.0	57.0	1.0
17	9535.244	8881.61	169.5	0.0	0.0	0.0	0.7800002
9	9333.171	8683.165	169.49998	0.0	0.0	5.0	1.2399998
9	9109.226	8652.6045	169.5	0.0	0.0	10.0	1.2399998
8	8895.428	8593.139	169.49998	0.0	0.0	19.0	1.3399997
8	8654.747	8470.711	154.49995	0.0	0.0	39.0	1.3399997
10	8474.362	8304.786	175.49997	0.0	0.0	45.0	1.2399998
8	8326.496	8134.6836	169.50002	0.0	0.0	56.0	1.3399997
33	9296.162	8712.494	169.49995	0.0	0.0	4.0	0.8000002
33	9116.175	8681.239	141.49995	0.0	0.0	11.0	0.8000002
33	8889.727	8611.934	169.49998	0.0	0.0	20.0	0.8000002
33	8659.046	8485.686	169.49997	0.0	0.0	40.0	0.8000002
33	8459.898	8328.042	169.5	0.0	0.0	40.0	0.8000002
33	8304.941	8175.6426	169.49997	0.0	0.0	50.0	0.8000002
34	9089.265	8750.277	169.5	0.0	0.0	0.0	1.0
34	8537.553	8551.796	169.5	0.0	0.0	0.0	1.0
34	9599.62	8544.5205	169.5	0.0	0.0	0.0	1.0
36	9471.196	8578.89	329.5	0.0	0.0	0.0	1.0
24	8456.374	8096.552	194.49995	0.0	30.0	-33.0	0.6800003
24	8561.812	8246.128	199.50005	-6.0	30.0	-52.0	0.6800003
24	8742.802	8393.659	199.5	-2.0	30.0	-54.0	0.6000004
24	8965.164	8511.965	194.5	0.0	30.0	-66.0	0.6800003
24	9177.484	8578.288	197.5	0.0	30.0	-75.0	0.5600004
24	9394.005	8619.779	207.50002	0.0	30.0	-90.0	0.5600004
24	9593.275	8604.476	169.5	1.0	26.0	-95.0	0.3300005
12	9479.694	8954.415	169.50006	0.0	0.0	40.0	1.3599997
17	8561.941	8124.9717	134.50006	-30.0	0.0	40.0	0.9200001
20	8872.947	8395.891	159.49995	0.0	0.0	70.0	1.0
17	9250.668	8541.417	169.50009	0.0	0.0	0.0	0.9200001
33	9056.917	8495.74	172.49998	-90.0	0.0	201.0	0.8000002
33	8672.927	8289.288	172.50005	-90.0	0.0	221.0	0.8000002
33	9420.1455	8572.588	172.49997	-90.0	0.0	181.0	0.8000002
1	8384.238	10761.166	167.50003	0.0	0.0	143.0	0.8800001
1	9048.181	10331.7705	168.50017	0.0	0.0	183.0	0.8800001
32	9587.113	10261.634	169.50014	0.0	0.0	181.0	0.93000007
9	9566.992	10417.546	169.50005	0.0	0.0	0.0	1.0
16	9251.422	10507.132	205.49994	0.0	0.0	169.0	0.86000013
14	9352.453	10136.19	179.50003	-90.0	0.0	-9.0	0.74000025
14	8997.596	10212.811	179.49998	-90.0	0.0	-14.0	0.74000025
14	9299.604	10162.1	199.49992	0.0	0.0	-8.0	0.8200002
9	9123.52	10487.603	169.49995	0.0	0.0	-10.0	1.0
4	9572.705	10549.975	169.49995	0.0	0.0	180.0	1.1599998
14	8661.785	10323.024	179.49988	-90.0	0.0	-22.0	0.74000025
16	8871.074	10619.888	205.49991	0.0	0.0	339.0	0.86000013
14	8920.734	10237.203	199.4999	0.0	0.0	-14.0	0.8200002
21	9435.637	10312.351	179.50002	0.0	0.0	82.0	0.7600002
4	9083.898	10592.188	169.49997	0.0	0.0	168.0	1.1599998
21	8670.285	10491.9	179.5001	0.0	0.0	71.0	0.94000006
17	8704.035	10680.179	140.77864	0.0	0.0	0.0	0.8800001
17	8591.122	10325.083	129.11522	0.0	0.0	0.0	0.8800001
10	8485.808	10875.819	206.73862	11.0	0.0	128.0	1.4199996
9	8323.398	11095.816	179.82605	0.0	0.0	300.0	1.3999996
23	9462.505	10341.785	259.49997	0.0	0.0	0.0	0.9000001
34	9036.278	10427.633	359.50006	0.0	0.0	0.0	1.0
34	8583.875	10659.567	484.23962	0.0	0.0	0.0	1.0
36	9468.055	10337.406	294.5244	0.0	0.0	0.0	0.6800003
24	8675.459	10872.867	198.21875	0.0	0.0	110.0	0.7000003
24	8618.096	10957.174	232.30887	0.0	0.0	150.0	0.8000002
17	9277.177	10792.033	153.37538	24.0	0.0	-10.0	0.9200001
20	8907.156	11005.954	165.02972	0.0	0.0	200.0	1.1399999
18	8561.151	10704.852	221.52332	-87.0	0.0	-40.0	1.0
6	8333.743	11097.695	200.3047	0.0	0.0	-52.0	1.1799998
1	8039.0303	11467.584	169.50006	0.0	0.0	119.0	0.8800001
21	8178.625	12126.447	199.50018	0.0	0.0	90.0	1.0
17	8165.177	11928.45	169.49994	0.0	0.0	0.0	0.7800002
17	8173.386	12324.626	169.49988	0.0	0.0	0.0	0.7800002
11	8040.7773	11534.506	169.5	0.0	0.0	0.0	1.0
17	8162.335	11530.133	169.49997	0.0	0.0	0.0	0.62000036
17	8035.3535	12213.268	169.49985	0.0	0.0	0.0	0.52000046
11	8016.605	12764.18	169.49991	0.0	0.0	0.0	1.0
17	8165.387	12756.419	169.49998	0.0	0.0	0.0	0.62000036
10	8206.633	11352.002	189.77986	0.0	0.0	110.0	1.4199996
20	8183.5723	11637.574	201.30272	0.0	0.0	150.0	1.0
33	8112.649	12691.357	184.70056	0.0	0.0	12.0	0.86000013
9	8062.5894	12550.665	169.49998	0.0	0.0	89.0	1.6799994
33	8116.7666	12129.675	184.70055	0.0	0.0	92.0	0.86000013
33	8191.228	12088.91	184.70058	0.0	0.0	92.0	0.86000013
33	8151.251	12119.525	211.70058	-95.0	0.0	270.0	0.86000013
33	8170.3535	12113.448	225.70052	-95.0	0.0	270.0	0.98
36	8222.295	12258.406	329.49982	0.0	0.0	0.0	1.1799998
23	8231.0	12254.623	299.5	0.0	0.0	0.0	1.1399999
23	8220.855	12006.246	299.49997	0.0	0.0	0.0	1.1399999
36	8213.65	12013.467	344.4998	0.0	0.0	0.0	1.1799998
4	8466.558	12508.14	154.50003	0.0	0.0	90.0	1.2999997
4	8456.483	11761.197	154.49997	0.0	0.0	95.0	1.2999997
36	8562.99	12500.094	424.49982	0.0	0.0	0.0	0.84000015
36	8546.067	11768.677	394.52438	0.0	0.0	0.0	0.8200002
36	8546.067	11768.677	319.5244	0.0	0.0	0.0	1.0
36	8565.915	12496.765	339.49988	0.0	0.0	0.0	1.0
7	8233.238	12397.74	184.5001	0.0	0.0	-271.0	1.0
7	8200.952	12590.092	184.50015	0.0	0.0	-271.0	1.0
7	8203.366	11834.648	186.15295	0.0	0.0	-271.0	1.0
5	8465.907	11666.154	169.0505	0.0	0.0	91.0	1.0999999
6	8464.061	11581.288	169.50002	0.0	0.0	1.0	1.0
5	8460.659	12623.135	169.05052	0.0	0.0	91.0	1.0999999
5	8463.286	12720.796	169.05049	0.0	0.0	91.0	0.98
34	8523.849	11649.84	359.92047	0.0	0.0	0.0	1.0
34	8499.116	12600.176	360.8179	0.0	0.0	0.0	1.0
24	8287.214	11358.11	199.56406	0.0	0.0	30.0	1.0
24	8332.482	11522.686	199.95384	0.0	0.0	-10.0	0.6800003
24	8451.938	11659.736	178.63571	0.0	0.0	60.0	0.98
24	8522.888	12578.474	237.53474	5.0	86.0	5.0	0.6800003
24	8501.776	11947.751	178.63574	0.0	0.0	50.0	0.6800003
24	8450.886	12327.9795	188.63573	0.0	0.0	80.0	0.6800003
24	8249.593	12427.274	203.63579	0.0	0.0	130.0	0.6800003
24	8661.035	11271.842	178.63567	0.0	0.0	60.0	0.98
24	9427.636	11748.028	178.63565	0.0	0.0	60.0	0.54000044
24	9332.479	11845.027	178.63564	0.0	0.0	20.0	0.7600002
24	9446.7	12077.374	173.63564	0.0	0.0	60.0	0.5800004
17	8676.686	11243.53	139.5	-10.0	0.0	65.0	0.9200001
24	8521.083	11700.15	237.53474	5.0	86.0	5.0	0.6800003
24	8504.762	11721.58	377.99594	15.0	96.0	15.0	0.48000047
1	9029.29	13833.748	169.50015	0.0	0.0	29.0	0.8800001
1	8310.961	13433.295	169.50005	0.0	0.0	59.0	0.8800001
0	9571.83	13896.583	169.49979	0.0	0.0	0.0	0.8800001
17	8018.1724	13174.259	169.49997	0.0	0.0	0.0	0.62000036
33	8081.5693	12982.696	184.70052	0.0	0.0	62.0	1.06
9	8005.3213	12909.772	169.49998	0.0	0.0	99.0	1.6799994
1	8267.819	13477.044	204.50002	0.0	0.0	59.0	0.9000001
1	8221.792	13518.7	244.50003	0.0	0.0	59.0	0.94000006
1	9001.015	13910.133	199.50017	0.0	0.0	29.0	0.94000006
1	8985.862	13945.711	241.50017	0.0	0.0	29.0	0.94000006
12	9450.383	13687.241	169.50005	0.0	0.0	90.0	1.04
12	9449.654	13921.414	169.50006	0.0	0.0	270.0	1.04
11	9439.694	14150.77	169.5	0.0	0.0	95.0	1.06
5	9467.703	13553.034	184.49998	0.0	0.0	2.0	1.0
12	8205.828	12971.996	169.5	0.0	0.0	148.0	1.04
4	8301.006	12911.262	184.50017	0.0	0.0	59.0	1.0
14	9214.492	13639.35	-25.499985	0.0	0.0	10.0	0.84000015
14	8842.69	13538.424	-25.499985	0.0	0.0	20.0	0.84000015
14	8517.724	13346.609	-25.499985	0.0	0.0	40.0	0.84000015
14	8289.559	13118.444	-25.499985	0.0	0.0	50.0	0.84000015
5	9389.225	13740.591	279.50003	0.0	0.0	2.0	1.0
5	8195.736	13043.927	279.5001	0.0	0.0	57.0	1.0
17	9535.244	13781.61	169.50002	0.0	0.0	0.0	0.7800002
9	9322.023	13604.384	274.5	0.0	0.0	1.0	1.2399998
9	9100.984	13578.53	274.49997	0.0	0.0	11.0	1.2399998
8	8859.511	13527.079	261.5	0.0	0.0	19.0	1.3399997
8	8637.295	13395.505	261.49994	0.0	0.0	36.0	1.3399997
10	8443.922	13231.353	264.50003	0.0	0.0	45.0	1.2399998
8	8297.312	13048.705	261.49997	0.0	0.0	56.0	1.3399997
11	9337.832	13917.825	279.50003	0.0	0.0	0.0	1.0
11	9110.259	13902.696	279.50012	0.0	0.0	8.0	1.0
11	8885.693	13867.702	279.50012	0.0	0.0	11.0	1.0
11	8671.558	13808.295	279.50012	0.0	0.0	20.0	1.0
11	8471.434	13703.833	279.50018	0.0	0.0	35.0	1.0
11	8296.052	13565.053	279.50024	0.0	0.0	43.0	1.0
11	8146.008	13397.931	279.5002	0.0	0.0	53.0	1.0
11	8012.0713	13218.463	279.5002	0.0	0.0	53.0	1.0
17	9298.178	13801.202	249.5	0.0	0.0	0.0	0.6000004
33	9232.929	13711.939	299.49994	0.0	0.0	0.0	0.8000002
33	9058.159	13664.858	299.4999	0.0	0.0	20.0	0.8000002
33	8835.672	13582.03	299.49994	0.0	0.0	20.0	0.8000002
33	8592.79	13443.649	299.4999	0.0	0.0	40.0	0.8000002
33	8392.73	13289.538	299.49994	0.0	0.0	40.0	0.8000002
33	8264.834	13143.04	299.49997	0.0	0.0	50.0	0.8000002
34	9089.265	13650.277	474.50006	0.0	0.0	0.0	1.0
34	8537.553	13451.796	474.5	0.0	0.0	0.0	1.0
34	9599.62	13444.5205	374.5	0.0	0.0	0.0	1.0
36	9472.614	13480.308	344.49988	0.0	0.0	0.0	1.0
36	8373.988	12863.015	344.49985	0.0	0.0	0.0	1.0
17	8791.366	13691.821	249.49994	0.0	0.0	0.0	0.6000004
17	8283.545	13340.916	249.49995	0.0	0.0	0.0	0.6000004
17	8116.2666	13142.677	249.49991	0.0	0.0	0.0	0.6000004
17	8490.848	13520.539	249.49998	0.0	0.0	0.0	0.6000004
17	9038.174	13748.935	249.50012	0.0	0.0	0.0	0.6000004
24	8468.993	13015.654	214.63574	0.0	30.0	-40.0	0.6800003
24	8540.01	13152.795	239.63574	0.0	30.0	-60.0	0.6800003
24	8742.802	13293.659	239.63576	0.0	30.0	-50.0	0.6800003
24	8965.805	13418.456	239.63576	0.0	30.0	-60.0	0.6800003
24	9165.899	13498.74	249.63579	0.0	30.0	-90.0	0.6800003
24	9420.8125	13525.548	249.63579	0.0	30.0	-90.0	0.6800003
20	8509.853	12808.563	235.02974	0.0	0.0	150.0	1.0
24	9593.275	13504.476	213.63582	1.0	26.0	-95.0	0.3300005
32	9877.609	5365.413	169.5	0.0	0.0	181.0	0.93000007
32	10167.374	5369.7285	169.5	0.0	0.0	181.0	0.93000007
32	10453.116	5375.0967	169.5	0.0	0.0	181.0	0.93000007
32	10743.729	5381.5137	169.5	0.0	0.0	181.0	0.93000007
16	9657.823	5562.6465	169.5	0.0	0.0	0.0	0.86000013
16	10048.134	5561.215	169.5	0.0	0.0	-180.0	0.86000013
14	10440.438	5561.166	169.5	0.0	0.0	0.0	0.8200002
14	10828.592	5559.675	169.5	0.0	0.0	0.0	0.8200002
19	10965.183	5683.7227	169.5	0.0	0.0	0.0	0.8800001
8	10731.715	5514.7627	169.5	0.0	0.0	0.0	1.0
8	10393.194	5515.996	169.5	0.0	0.0	0.0	1.0
10	9920.658	5518.3994	169.5	0.0	0.0	-179.0	1.0
21	10226.287	5398.6904	169.5	0.0	0.0	90.0	0.7600002
14	10075.29	5233.1523	169.5	0.0	0.0	0.0	0.8200002
16	10438.403	5234.546	169.5	0.0	0.0	0.0	0.86000013
14	10417.215	5237.7207	189.5	-90.0	0.0	0.0	0.74000025
14	10074.706	5222.76	194.5	-90.0	0.0	0.0	0.74000025
14	10779.959	5230.0557	184.5	-90.0	0.0	0.0	0.74000025
16	10817.503	5234.6777	169.5	0.0	0.0	180.0	0.86000013
22	10587.776	5399.8975	169.5	0.0	0.0	90.0	0.7600002
17	10347.26	5689.415	169.5	0.0	0.0	0.0	0.8000002
17	10788.935	5681.7607	169.5	0.0	0.0	0.0	0.8000002
14	9722.727	5221.3965	194.5	-90.0	0.0	0.0	0.74000025
14	9683.714	5233.866	169.5	0.0	0.0	0.0	0.8200002
6	9777.01	5678.716	169.5	0.0	0.0	0.0	1.0999999
5	10113.241	5641.8145	169.5	0.0	0.0	185.0	1.1599998
7	9762.171	5862.964	169.5	0.0	0.0	-179.0	1.0
7	9962.623	5861.426	169.5	0.0	0.0	-179.0	1.0
7	10164.806	5863.466	169.5	0.0	0.0	-179.0	1.0
7	10365.541	5865.1367	169.5	0.0	0.0	-179.0	1.0
14	11173.444	5649.092	169.5	0.0	0.0	30.0	0.8200002
14	11169.957	5274.122	189.5	-90.0	0.0	13.0	0.74000025
34	9628.301	5421.2334	169.5	0.0	0.0	0.0	1.0
34	10076.843	5423.4863	169.5	0.0	0.0	0.0	1.0
34	11132.0	5489.3125	169.5	0.0	0.0	0.0	1.0
34	10522.935	5295.6914	169.5	0.0	0.0	0.0	1.0
34	10801.389	5413.5176	169.5	0.0	0.0	0.0	1.0
24	9797.319	5847.45	174.5	0.0	0.0	120.0	0.8200002
23	10249.595	5419.9004	269.5	0.0	0.0	0.0	0.9000001
36	10249.106	5418.1387	279.5	0.0	0.0	0.0	0.6800003
23	10616.879	5426.208	229.5	0.0	0.0	0.0	0.9000001
36	10614.19	5429.378	249.5	0.0	0.0	0.0	0.6800003
33	10824.593	5263.3013	207.50018	-31.0	0.0	17.0	0.86000013
33	10582.794	5351.845	202.5002	3.0	0.0	90.0	0.86000013
33	11050.505	5291.203	207.50015	-31.0	0.0	1.0	0.86000013
23	10354.569	5738.236	369.5	0.0	0.0	14.0	0.96000004
36	10352.416	5736.6323	399.49994	0.0	0.0	0.0	0.86000013
23	10806.32	5724.3354	369.49997	0.0	0.0	14.0	0.96000004
36	10803.702	5724.043	399.4999	0.0	0.0	0.0	0.86000013
34	9857.099	5880.993	169.49997	0.0	0.0	0.0	1.0
34	10286.852	5915.3867	169.49995	0.0	0.0	0.0	1.0
33	10344.858	5625.005	169.49991	-30.0	0.0	-8.0	1.06
33	10053.459	5628.878	169.4999	-30.0	0.0	-8.0	1.06
33	10030.227	5631.8354	169.4999	-30.0	0.0	52.0	1.06
2	10629.23	6465.6973	169.5	0.0	0.0	0.0	1.0
2	9629.044	6464.0205	169.5	0.0	0.0	90.0	1.0
2	10639.02	7558.8867	169.5	0.0	0.0	182.0	1.0
34	10641.937	7552.4707	169.5	0.0	0.0	0.0	1.1999998
34	9631.973	6461.0566	169.5	0.0	0.0	0.0	1.4199996
34	10629.344	6461.701	169.5	0.0	0.0	0.0	1.4199996
3	9626.909	7563.626	169.5	0.0	0.0	0.0	1.0
34	9625.774	7560.9775	169.5	0.0	0.0	0.0	1.1999998
7	10647.375	6465.451	169.5	0.0	0.0	-269.0	1.0
7	10654.263	7565.885	169.5	2.0	0.0	-268.0	1.0
33	9620.414	6459.4956	172.50012	-90.0	0.0	271.0	0.46000046
33	9639.826	6460.761	172.50008	-90.0	0.0	451.0	0.48000047
33	9600.717	6451.454	172.5001	-90.0	0.0	361.0	0.48000047
33	10618.729	6474.755	172.50015	-90.0	0.0	271.0	0.46000046
33	10614.66	6481.43	172.50021	-90.0	0.0	356.0	0.46000046
33	10618.729	6474.755	172.50015	-90.0	0.0	451.0	0.46000046
33	10618.729	6474.755	172.50015	-90.0	0.0	181.0	0.46000046
33	9617.546	7594.3506	172.5001	-90.0	0.0	361.0	0.48000047
33	9615.297	7587.052	172.50008	-90.0	0.0	181.0	0.48000047
33	9638.375	7575.3066	172.50005	-90.0	0.0	271.0	0.48000047
33	9615.415	7575.137	172.50002	-90.0	0.0	451.0	0.48000047
33	10638.414	7575.498	172.50024	-90.0	0.0	358.0	0.46000046
33	10641.985	7578.843	172.50026	-90.0	0.0	179.0	0.46000046
33	10641.403	7574.343	172.50024	-90.0	0.0	270.0	0.46000046
33	10641.403	7574.343	172.50024	-90.0	0.0	452.0	0.46000046
0	9843.841	8997.741	169.5	0.0	0.0	0.0	0.8800001
0	10120.35	8996.659	169.5	0.0	0.0	0.0	0.8800001
0	10394.364	8997.524	169.5	0.0	0.0	0.0	0.8800001
1	10943.587	8928.401	169.5	0.0	0.0	0.0	0.8800001
7	9993.426	8523.849	169.5	0.0	0.0	0.0	0.98
